"ID",AUTHOR,URL,DATE,LIKES,SHARES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT
821254776699041,http://www.facebook.com/756656851037791,http://www.facebook.com/756656851037791_821254776699041,02/04/2420 12:59,591.0,92.0,1.5k,"Após revelar que mantém relações sexvais 37 vezes por semana com sua esposa Ellen Cardoso e persuadir a modelo Gisele Bündchen a passar o Carnaval de 2023 no Rio de Janeiro, Naldo Benny anunciou que é o responsável por trazer o show de Madonna ao Brasil. 

Durante uma entrevista ao programa ""Sem Censura"", da TV Brasil, na segunda-feira (1), o cantor de funk afirmou que teve participação na vinda da ""Celebration Tour"" da Madonna para o país. Ele compartilhou sobre suas conexões com celebridades e sua vida nos Estados Unidos, revelando: ""Eu consegui convencer a Madonna a vir para o Rio de Janeiro agora"". Cissa Guimarães, apresentadora do programa, prontamente perguntou: ""Então é você quem está trazendo a Madonna?"". Naldo confirmou: ""Sim, sou eu que estou organizando isso"".

A ""Celebation Tour"" marca os 40 anos de carreira da estrela pop, e sua última parada será em um show gratuito em Copacabana, no dia 4 de maio. Este será o único show dela na América do Sul.

A Globo garantiu os direitos de transmissão do show de Madonna, que será exibido na TV aberta, na TV por assinatura através do Multishow, e também via streaming no Globoplay. O acordo foi firmado com o patrocínio da marca Itaú, responsável por trazer Madonna para o Brasil.",facebook,NEUTRAL,0.000
819160733582669,http://www.facebook.com/246628845518037,http://www.facebook.com/246628845518037_819160733582669,01/04/2420 20:30,3.0k,241.0,359.0,"O hotel, que possui 239 quartos, não informou o preço das diárias, mas uma noite no quarto mais barato, em agosto do ano passado, quando o hotel completou 100 anos, saía por R$ 2,2 mil. A suíte mais cara custava R$ 25 mil. http://glo.bo/4aCq7oe #g1",facebook,NEGATIVE,0.000
950789620035262,http://www.facebook.com/105863269445922,http://www.facebook.com/105863269445922_950789620035262,03/04/2420 13:56,566.0,67.0,212.0,"A ansiedade tomando conta de todo mundo 🙏🏽 A expectativa para o show de Madonna na praia de Copacabana, no dia 4 de maio, é tanta que um fã brasileiro chamado Vitor Almeida (@vitoralmeiida) usou suas habilidades artísticas digitais para imaginar como será o palco da “The Celebration Tour” no Rio de Janeiro. Nas redes sociais, ele — que trabalha com design e mora no Porto, em Portugal — desenhou uma projeção do que ele imagina: a passarela que liga o hotel Belmond Copacabana Palace, a área Golden Circle e espaços reservados nas laterais. Desliza a tela para ver! Pensou em tudo! Gostaram? Será que vamos ver dessa forma? (📸: Reprodução/Instagram/X)",facebook,POSITIVE,0.000
818785273618297,http://www.facebook.com/115230991849922,http://www.facebook.com/115230991849922_818785273618297,06/04/2420 12:41,523.0,31.0,223.0,"Madonna em Copacabana: festas em barcos são alternativa para assistir ao show com mordomia
",facebook,POSITIVE,0.000
950746266706264,http://www.facebook.com/105863269445922,http://www.facebook.com/105863269445922_950746266706264,03/04/2420 12:25,388.0,16.0,95.0,"O QUE? 🚨 Madonna começou a seguir Pabllo Vittar no Instagram e já começamos a especular um monte de coisa. Será que rolou algum convite para o mega show na praia de Copacabana, no dia 4 de maio? Vão cantar juntas? Pabllo será a convidada para sentar na cadeira no momento ballroom? Meu Deus, precisamos de todas as respostas. Mas já adiantamos: qualquer uma das opções seria INCRÍVEL. Já estamos ansiosos! (📸: Divulgação/Reprodução)",facebook,POSITIVE,0.000
718099307197550,http://www.facebook.com/100114543363891,http://www.facebook.com/100114543363891_718099307197550,04/04/2420 22:00,290.0,15.0,157.0,Apresentação gratuita da cantora está confirmada para 4 de maio,facebook,POSITIVE,0.000
1037091417975135,http://www.facebook.com/196008906145,http://www.facebook.com/196008906145_1037091417975135,03/04/2420 13:44,334.0,7.0,99.0,"Já podemos pedir o feat depois disso aqui? Atentos! 👀 Madonna começou a seguir Pabllo Vittar no Instagram, dias após ter seu show no Brasil confirmado. A gente já fica aqui pensando nas milhares de teorias: se ela seguiu por seguir mesmo ou se a nossa Rainha do Pop está planejando um encontrinho com a Mami. Ia ser tudo! Se depender de nós, elas já podiam estar ensaiando a performance, o dueto e as coreografias! 🤣 Madonna desembarca por aqui no dia 4 de maio, para um show gratuito na Praia de Copacabana, com a sua #CelebrationTour. Ansiosos? (📸: Getty; Reprodução/ Instagram)",facebook,POSITIVE,0.000
830537235769771,http://www.facebook.com/277742121499,http://www.facebook.com/277742121499_830537235769771,04/04/2420 19:18,233.0,9.0,131.0,Rainha do Pop colocou música que gravou com Anitta em sua postagem no Instagram e fãs já estão sonhando com um encontro no show de Copacabana.,facebook,POSITIVE,0.000
449979767695330,http://www.facebook.com/413236892771015,http://www.facebook.com/413236892771015_449979767695330,02/04/2420 18:11,71.0,13.0,143.0,"Naldo Benny diz ser responsável pela vinda de Madonna ao Brasil: ""Eu que agitei""",facebook,NEUTRAL,0.000
824775763019194,http://www.facebook.com/138267762877224,http://www.facebook.com/138267762877224_824775763019194,02/04/2420 17:00,170.0,4.0,70.0,"A “Rainha do Pop” realizará show gratuito no País e em apenas uma data na praia de Copacabana em maio.
Confira mais informações;

#Madonna #Naldo #show #Brasil #OPOVO",facebook,POSITIVE,0.000
