"ID",AUTHOR,URL,DATE,LIKES,SHARES,COMMENTS,CONTENT,SERVICE,SENTIMENT,ENGAGEMENT
1786089004930105699,UOL,http://twitter.com/UOL/statuses/1786089004930105699,02/05/2420 17:42,14.0,0.0,0.0,"Ela já viu a Madonna 34 vezes e agora ganhou VIP para o show no Rio

➡️ Ticiana Braga e os amigos ganharam os acessos em uma ação do Banco Itaú, na calçada do Copacabana Palace na última terça (30)  https://t.co/fwWGpxt1r2",twitter,POSITIVE,0.000
1779223696747446647,revistaforum,http://twitter.com/revistaforum/statuses/1779223696747446647,13/04/2420 19:02,86.0,0.0,0.0,"Show da Madonna para celebrar 100 anos do Itaú terá patrocínio de 10 milhões da prefeitura do Rio; governo  do município justifica que evento vai movimentar  economia da cidade, mas não explica o motivo de um banco privado precisar de patrocínio para festa de aniversário

Saiba… https://t.co/z9eOOSEjhO",twitter,POSITIVE,0.000
1787155652948750463,jnflesch,http://twitter.com/jnflesch/statuses/1787155652948750463,05/05/2420 16:21,8.2k,0.0,0.0,"Ministro alerta sobre fake news e diz que Madonna não recebeu dinheiro do governo federal para show.

Paulo Pimenta desmentiu que show da Madonna em Copacabana foi pago pela Lei Rouanet; show foi viabilizado pelo banco Itaú e Heineken.

Comunicado foi feito pela Secretaria de… https://t.co/y23ezrFPYR",twitter,NEUTRAL,0.000
1787167317865930944,GugaNoblat,http://twitter.com/GugaNoblat/statuses/1787167317865930944,05/05/2420 17:07,2.6k,0.0,0.0,"O governo do Rio comandado pelo bolsonarista Cláudio Castro bancou 10 milhões de reais para o show da Madonna. A prefeitura na mão de Eduardo Paes gastou outros 10 milhões. O resto da conta, mais 39 milhões, vieram de patrocinadores: Banco Itaú, Heineken e Deezer. Não teve Lei… https://t.co/KmVzWHcafI",twitter,POSITIVE,0.000
1787926744994844703,TerraBrasilnot,http://twitter.com/TerraBrasilnot/statuses/1787926744994844703,07/05/2420 19:25,0.0,0.0,0.0,"RT @juniormelorn_: Diretor do Itaú comemora show da Madonna que banco patrocinou
https://t.co/0v1Hkaz5gg",twitter,POSITIVE,0.000
1779224250743668736,AGazetaES,http://twitter.com/AGazetaES/statuses/1779224250743668736,13/04/2420 19:04,14.0,0.0,0.0,"Prefeitura do Rio divulga estudo para justificar aporte de R$ 10 milhões no show de Madonna [ https://t.co/CoBhk08Fj9 ]

O patrocínio gerou questionamentos sobre o uso de recursos públicos para o evento de uma instituição privada, o Banco Itaú https://t.co/iiKKTSPEGW",twitter,POSITIVE,0.000
1786094016888725602,folhape,http://twitter.com/folhape/statuses/1786094016888725602,02/05/2420 18:02,1.0,0.0,0.0,"O banco Itaú, patrocinador do show de Madonna em Copacabana, na zona sul do Rio, alertou fãs sobre uma fraude envolvendo ingressos para a apresentação. No golpe, algumas pessoas estari... Leia matéria completa em Cultura+ @folhape 👇🏼https://t.co/P0WH4di9RM",twitter,NEGATIVE,0.000
1785730908223647963,eixopolitico,http://twitter.com/eixopolitico/statuses/1785730908223647963,01/05/2420 18:00,1.1k,0.0,0.0,"🇧🇷 Após contratar Madonna para show histórico em Copacabana, Itaú anuncia o encerramento das operações do Espaço Itaú de Cinema.

As salas de cinema que eram operadas pelo banco passarão para a Rede Cinesystem, originária do Paraná. https://t.co/FcIW4yqSqq",twitter,NEGATIVE,0.000
1785751631499247648,palaadina,http://twitter.com/palaadina/statuses/1785751631499247648,01/05/2420 19:22,0.0,0.0,0.0,"RT @eixopolitico: 🇧🇷 Após contratar Madonna para show histórico em Copacabana, Itaú anuncia o encerramento das operações do Espaço Itaú de Cinema.

As salas de cinema que eram operadas pelo banco passarão para a Rede Cinesystem, originária do Paraná. https://t.co/FcIW4yqSqq",twitter,NEGATIVE,0.000
1787209883202281616,TucaAndrada3,http://twitter.com/TucaAndrada3/statuses/1787209883202281616,05/05/2420 19:56,0.0,0.0,0.0,"RT @mandsfra2: @realmacosta O governo do Rio comandado pelo bolsonarista Cláudio Castro bancou 10 milhões de reais para o show da Madonna. A prefeitura na mão de Eduardo Paes gastou outros 10 milhões. O resto da conta, mais 39 milhões, vieram de patrocinadores: Banco Itaú, Heineken e Deezer. Não teve Lei…",twitter,POSITIVE,0.000
1787901329320312910,juniormelorn_,http://twitter.com/juniormelorn_/statuses/1787901329320312910,07/05/2420 17:44,12.0,0.0,0.0,"Diretor do Itaú comemora show da Madonna que banco patrocinou
https://t.co/0v1Hkaz5gg",twitter,POSITIVE,0.000
1787209907009122512,danilo_sanches,http://twitter.com/danilo_sanches/statuses/1787209907009122512,05/05/2420 19:57,9.0,0.0,0.0,o banco?? era o itaú https://t.co/SJnaVXHugO,twitter,NEUTRAL,0.000
1798448496283963535,ForbesBR,http://twitter.com/ForbesBR/statuses/1798448496283963535,05/06/2420 20:15,10.0,0.0,0.0,"O show da #Madonna no RJ, que reuniu 1,6 milhão de pessoas, ocorreu não só para encerrar a turnê mundial da artista, mas para celebrar os cem anos do banco Itaú.

“No início do projeto, nós não estávamos pensando na Madonna, especificamente, mas a nossa meta era fazer algo… https://t.co/L6XIUNNIWO https://t.co/PPlNMtFgG2",twitter,NEGATIVE,0.000
1787491034638795033,orlandoguerreir,http://twitter.com/orlandoguerreir/statuses/1787491034638795033,06/05/2420 14:34,10.0,0.0,0.0,"O governo federal desmentiu informação falsa, que vem sendo compartilhada em redes sociais, de que teria patrocinado o show da cantora Madonna no Rio de Janeiro. “Isso não procede, tendo em vista que a artista tem como patrocinador o Banco Itaú e a empresa Heineken.",twitter,NEGATIVE,0.000
1787522016771276970,orlandoguerreir,http://twitter.com/orlandoguerreir/statuses/1787522016771276970,06/05/2420 16:37,0.0,0.0,0.0,"RT @orlandoguerreir: O governo federal desmentiu informação falsa, que vem sendo compartilhada em redes sociais, de que teria patrocinado o show da cantora Madonna no Rio de Janeiro. “Isso não procede, tendo em vista que a artista tem como patrocinador o Banco Itaú e a empresa Heineken.",twitter,NEGATIVE,0.000
1787934453773345151,fernaolmesquita,http://twitter.com/fernaolmesquita/statuses/1787934453773345151,07/05/2420 19:56,314.0,0.0,0.0,"EXTRA: O ITAÚ ADOROU O SHOW

O Banco Itaú, que patrocinou o show da Madonna, ficou muito satisfeito com o resultado, segundo o CEO Milton Maluhy. 
A cantora é uma das celebridades destacadas na nova campanha publicitária do Itaú, que adota o slogan “feito de futuro” em… https://t.co/cu3m6JoHct https://t.co/n3didq8IMx",twitter,POSITIVE,0.000
1785781425985196245,fellipebambam,http://twitter.com/fellipebambam/statuses/1785781425985196245,01/05/2420 21:20,60.0,0.0,0.0,"A cantora Madonna fará um show gratuito na praia de Copacabana, no Rio de Janeiro, no próximo sábado (4). Após ser anunciada pelo banco Itaú, foi divulgado também que a Prefeitura e o governo do estado do Rio patrocinariam o evento com R$ 10 milhões cada. https://t.co/Fdd6mIAu3T",twitter,POSITIVE,0.000
1786345066522357891,LeiaRachor,http://twitter.com/LeiaRachor/statuses/1786345066522357891,03/05/2420 10:40,0.0,0.0,0.0,"RT @RicardoAndante: O povão que não tem onde cair morto, banca a festas de aniversário do ITAÚ, com direito a transmissão exclusiva da globo? E a turma do gargarejo (que banca o 'grosso') faz volume, demonstrando que o banco, e a globo, são um sucesso?
O que esperar de uma sociedade q vota em lula?",twitter,NEGATIVE,0.000
1788295694417076572,MarcioM02035740,http://twitter.com/MarcioM02035740/statuses/1788295694417076572,08/05/2420 19:51,30.0,0.0,0.0,"O Banco Itaú, maior banco privado deste país gastou 40 milhões de reais com o show da Madonna, visto isso sugiro que doe ao menos 100 milhões à vítimas da catástrofe do RS. Patrocinar 1 pervertida é fácil, difícil é ajudar pessoas dignas que foram atingidas por esta infelicidade.",twitter,NEUTRAL,0.000
1786919807054500174,Andrelsantiago_,http://twitter.com/Andrelsantiago_/statuses/1786919807054500174,05/05/2420 00:44,76.0,0.0,0.0,"@choquei É hipocrisia muita gente criticar os gastos no Rio de Janeiro enquanto o Rio Grande do Sul enfrenta necessidades devido às chuvas. Vamos esclarecer: 80% dos custos do show da Madonna no Rio são cobertos pela iniciativa privada, com o Banco Itaú como patrocinador principal. O… https://t.co/gS5hRLKVmb",twitter,NEGATIVE,0.000
1787137704410444285,AdrielAAB,http://twitter.com/AdrielAAB/statuses/1787137704410444285,05/05/2420 15:10,6.0,0.0,0.0,"Se o Itaú prometer fazer um show todo ano assim em copa eu mudo minha conta pra lá 

Nem precisa ser nível Madonna, uma mais simples tá ótimo https://t.co/qbA3PwH4Pd",twitter,POSITIVE,0.000
1787579074551992467,carvalho_harlen,http://twitter.com/carvalho_harlen/statuses/1787579074551992467,06/05/2420 20:23,7.0,0.0,0.0,"O QUE TEM O SHOW DA MADONNA EM COPACABANA RJ COM O GOVERNO FEDERAL? NADA, ABSOLUTAMENTE NADA, ESTE SHOW FOI BANCADO PELO BANCO ITAÚ DE UMA CERVEJARIA COM UM APORTE DE 10 MILHÕES DA PREFEITURA DO RJ. PAREM DE CRITICAR O PT E O GOVERNO FEDERAL SEUS BABACAS DERROTADOS!",twitter,NEGATIVE,0.000
1787214228190863446,Kamomh,http://twitter.com/Kamomh/statuses/1787214228190863446,05/05/2420 20:14,0.0,0.0,0.0,"RT @camaradamachado: Ao contrário do que diz a direita liberal, não foi fundamentalmente o Estado por trás do show da Madonna, tampouco o seu principal financiador.

Foram o Banco Itaú e a Heineken os principais financiadores. Ou seja, grandes corporações multinacionais, uma delas sendo parte do…",twitter,NEUTRAL,0.000
1787175220890968082,ulissessebrian,http://twitter.com/ulissessebrian/statuses/1787175220890968082,05/05/2420 17:39,0.0,0.0,0.0,"RT @GugaNoblat: O governo do Rio comandado pelo bolsonarista Cláudio Castro bancou 10 milhões de reais para o show da Madonna. A prefeitura na mão de Eduardo Paes gastou outros 10 milhões. O resto da conta, mais 39 milhões, vieram de patrocinadores: Banco Itaú, Heineken e Deezer. Não teve Lei…",twitter,POSITIVE,0.000
1787213624383025211,emilyfdearaujo,http://twitter.com/emilyfdearaujo/statuses/1787213624383025211,05/05/2420 20:11,0.0,0.0,0.0,"RT @jnflesch: Ministro alerta sobre fake news e diz que Madonna não recebeu dinheiro do governo federal para show.

Paulo Pimenta desmentiu que show da Madonna em Copacabana foi pago pela Lei Rouanet; show foi viabilizado pelo banco Itaú e Heineken.

Comunicado foi feito pela Secretaria de…",twitter,NEUTRAL,0.000
1787865934641635490,anaecorrea,http://twitter.com/anaecorrea/statuses/1787865934641635490,07/05/2420 15:23,0.0,0.0,0.0,"""Difícil encontrar inversión con más retorno que el show de Madonna"", dice el CEO del Banco Itaú, pero acá en Argentina hay una mayoría que está en guerra con los artistas, y con las inversiones que dan felicidad.",twitter,NEGATIVE,0.000
1786067893911801929,edusilvafogo,http://twitter.com/edusilvafogo/statuses/1786067893911801929,02/05/2420 16:19,0.0,0.0,0.0,"RT @eixopolitico: 🇧🇷 Após contratar Madonna para show histórico em Copacabana, Itaú anuncia o encerramento das operações do Espaço Itaú de Cinema.

As salas de cinema que eram operadas pelo banco passarão para a Rede Cinesystem, originária do Paraná. https://t.co/FcIW4yqSqq",twitter,NEGATIVE,0.000
1785982080146366528,nicoletti_rosi,http://twitter.com/nicoletti_rosi/statuses/1785982080146366528,02/05/2420 10:38,0.0,0.0,0.0,"RT @tucarj54: A cantora Madonna fará um show gratuito na praia de Copacabana, no Rio de Janeiro, no próximo sábado (4). Após ser anunciada pelo banco Itaú, foi divulgado também que a Prefeitura do Rio patrocinaria o evento com R$ 10 milhões. Faltando 3 dias para o espetáculo, mais uma… https://t.co/wfpB11XUSL",twitter,POSITIVE,0.000
1787218986926584062,MarlonLULA,http://twitter.com/MarlonLULA/statuses/1787218986926584062,05/05/2420 20:33,0.0,0.0,0.0,"RT @GugaNoblat: O governo do Rio comandado pelo bolsonarista Cláudio Castro bancou 10 milhões de reais para o show da Madonna. A prefeitura na mão de Eduardo Paes gastou outros 10 milhões. O resto da conta, mais 39 milhões, vieram de patrocinadores: Banco Itaú, Heineken e Deezer. Não teve Lei…",twitter,POSITIVE,0.000
1787109410273144916,RodP13,http://twitter.com/RodP13/statuses/1787109410273144916,05/05/2420 13:17,0.0,0.0,0.0,"Por que não reclamam com o Banco Itaú e a cerveja Heineken, que pagaram o show da Madonna? Ah, as empresas a extrema direita não tem coragem de criticar! Só tentar espalhar mentiras, como se fosse pago pelo governo! https://t.co/MRwECxXRxi",twitter,NEGATIVE,0.000
1787788598856585718,DerlinRod,http://twitter.com/DerlinRod/statuses/1787788598856585718,07/05/2420 10:16,81.0,0.0,0.0,"“O lado oculto do show da Madonna. Além do povo estar pagando para a Globo ganhar dinheiro com a transmissão exclusiva, o povo está pagando também a festa de 100 anos do Banco Itaú. Veja nesse vídeo, como funciona.”

Vocês sabiam disso @AlanLopesRio @DeputadoPoubel ?🤔🤷🏼🙄🧐 https://t.co/sENGxs2A50",twitter,POSITIVE,0.000
1785826187966664990,AleDireita,http://twitter.com/AleDireita/statuses/1785826187966664990,02/05/2420 00:18,0.0,0.0,0.0,"RT @tucarj54: A cantora Madonna fará um show gratuito na praia de Copacabana, no Rio de Janeiro, no próximo sábado (4). Após ser anunciada pelo banco Itaú, foi divulgado também que a Prefeitura do Rio patrocinaria o evento com R$ 10 milhões. Faltando 3 dias para o espetáculo, mais uma… https://t.co/wfpB11XUSL",twitter,POSITIVE,0.000
1787221596333097034,giveuperror,http://twitter.com/giveuperror/statuses/1787221596333097034,05/05/2420 20:43,0.0,0.0,0.0,"RT @jnflesch: Ministro alerta sobre fake news e diz que Madonna não recebeu dinheiro do governo federal para show.

Paulo Pimenta desmentiu que show da Madonna em Copacabana foi pago pela Lei Rouanet; show foi viabilizado pelo banco Itaú e Heineken.

Comunicado foi feito pela Secretaria de…",twitter,NEUTRAL,0.000
1787210632359522386,SteinFigueiredo,http://twitter.com/SteinFigueiredo/statuses/1787210632359522386,05/05/2420 19:59,0.0,0.0,0.0,"RT @diegoemir: Uma dica, antes de saírem falando besteira. O show da Madonna foi uma ação do banco Itaú que pagou R$17 milhões pela apresentação da diva do pop. Entraram como patrocinadores Cimed, que disponibilizou o avião para trazer a cantora; O Boticário e Heineken. O espetáculo envolveu um…",twitter,POSITIVE,0.000
1787920958155559285,fernandokiriha1,http://twitter.com/fernandokiriha1/statuses/1787920958155559285,07/05/2420 19:02,0.0,0.0,0.0,"RT @PiklesT: QUEM PATROCINOU O SHOW DA MADONNA FORAM O BANCO ITAÚ E A HEINEKEN. NOSSO DINHEIRO PATROCINAVA MOTOCIATAS, CORNOCIATAS, E PASSEIOS DE JET SKI.",twitter,NEUTRAL,0.000
1785984442420338802,DalleEliane,http://twitter.com/DalleEliane/statuses/1785984442420338802,02/05/2420 10:47,0.0,0.0,0.0,"RT @tucarj54: A cantora Madonna fará um show gratuito na praia de Copacabana, no Rio de Janeiro, no próximo sábado (4). Após ser anunciada pelo banco Itaú, foi divulgado também que a Prefeitura do Rio patrocinaria o evento com R$ 10 milhões. Faltando 3 dias para o espetáculo, mais uma… https://t.co/wfpB11XUSL",twitter,POSITIVE,0.000
1787936314374996287,clovis_ribheiro,http://twitter.com/clovis_ribheiro/statuses/1787936314374996287,07/05/2420 20:03,0.0,0.0,0.0,"RT @fernaolmesquita: EXTRA: O ITAÚ ADOROU O SHOW

O Banco Itaú, que patrocinou o show da Madonna, ficou muito satisfeito com o resultado, segundo o CEO Milton Maluhy. 
A cantora é uma das celebridades destacadas na nova campanha publicitária do Itaú, que adota o slogan “feito de futuro” em… https://t.co/n3didq8IMx",twitter,POSITIVE,0.000
1787177106478161933,camaradamachado,http://twitter.com/camaradamachado/statuses/1787177106478161933,05/05/2420 17:46,326.0,0.0,0.0,"Ao contrário do que diz a direita liberal, não foi fundamentalmente o Estado por trás do show da Madonna, tampouco o seu principal financiador.

Foram o Banco Itaú e a Heineken os principais financiadores. Ou seja, grandes corporações multinacionais, uma delas sendo parte do… https://t.co/pJgtLFMtI8",twitter,NEUTRAL,0.000
1787424360841593016,camaradamachado,http://twitter.com/camaradamachado/statuses/1787424360841593016,06/05/2420 10:09,0.0,0.0,0.0,"RT @camaradamachado: Ao contrário do que diz a direita liberal, não foi fundamentalmente o Estado por trás do show da Madonna, tampouco o seu principal financiador.

Foram o Banco Itaú e a Heineken os principais financiadores. Ou seja, grandes corporações multinacionais, uma delas sendo parte do…",twitter,NEUTRAL,0.000
1785755047420178919,_Dandesouza,http://twitter.com/_Dandesouza/statuses/1785755047420178919,01/05/2420 19:35,15.0,0.0,0.0,"O povo falando de ""escola, hospital"" devido ao cachê da Madonna, sendo que quem vai pagar é o Banco Itaú e parceiros. Esse povo não fica assim quando prefeituras de 5mil habitantes paga 1 milhão por show de sertanejos né?",twitter,NEGATIVE,0.000
1787284745207906558,arte_prima,http://twitter.com/arte_prima/statuses/1787284745207906558,06/05/2420 00:54,0.0,0.0,0.0,"RT @GugaNoblat: O governo do Rio comandado pelo bolsonarista Cláudio Castro bancou 10 milhões de reais para o show da Madonna. A prefeitura na mão de Eduardo Paes gastou outros 10 milhões. O resto da conta, mais 39 milhões, vieram de patrocinadores: Banco Itaú, Heineken e Deezer. Não teve Lei…",twitter,POSITIVE,0.000
1786366897312715149,Monkey_Stocks,http://twitter.com/Monkey_Stocks/statuses/1786366897312715149,03/05/2420 12:07,39.0,0.0,0.0,"Correntista do Itaú, quando chegar um e-mail do banco com o título ""Surpresa para você"", não pense que é ingresso pro show da Madonna, é só a fatura do seu cartão de crédito.",twitter,NEGATIVE,0.000
1785792124140519529,tucarj54,http://twitter.com/tucarj54/statuses/1785792124140519529,01/05/2420 22:03,240.0,0.0,0.0,"A cantora Madonna fará um show gratuito na praia de Copacabana, no Rio de Janeiro, no próximo sábado (4). Após ser anunciada pelo banco Itaú, foi divulgado também que a Prefeitura do Rio patrocinaria o evento com R$ 10 milhões. Faltando 3 dias para o espetáculo, mais uma… https://t.co/DvhoFHrUnf https://t.co/wfpB11XUSL",twitter,POSITIVE,0.000
1787162594463117475,fmlidermdq,http://twitter.com/fmlidermdq/statuses/1787162594463117475,05/05/2420 16:49,0.0,0.0,0.0,"@Candylan7 el pago del show de Madonna lo pago BANCO ITAU, no se le tocó un real a la gente. Milei esta procesado con Espert por relaciones con el narcotráfico, Juzgado 8 Comodoro Py, causa abierta.
https://t.co/1L51yy9Pgu",twitter,NEGATIVE,0.000
1787375362885792239,gabrieldiks,http://twitter.com/gabrieldiks/statuses/1787375362885792239,06/05/2420 06:54,0.0,0.0,0.0,"RT @jnflesch: Ministro alerta sobre fake news e diz que Madonna não recebeu dinheiro do governo federal para show.

Paulo Pimenta desmentiu que show da Madonna em Copacabana foi pago pela Lei Rouanet; show foi viabilizado pelo banco Itaú e Heineken.

Comunicado foi feito pela Secretaria de…",twitter,NEUTRAL,0.000
1787155945237127265,hespoetical,http://twitter.com/hespoetical/statuses/1787155945237127265,05/05/2420 16:22,0.0,0.0,0.0,"RT @jnflesch: Ministro alerta sobre fake news e diz que Madonna não recebeu dinheiro do governo federal para show.

Paulo Pimenta desmentiu que show da Madonna em Copacabana foi pago pela Lei Rouanet; show foi viabilizado pelo banco Itaú e Heineken.

Comunicado foi feito pela Secretaria de…",twitter,NEUTRAL,0.000
1779323555685032198,BLOGdoPEPE,http://twitter.com/BLOGdoPEPE/statuses/1779323555685032198,14/04/2420 01:39,0.0,0.0,0.0,O que o povo tem a ver com Aniversário do Banco ITAÚ ? https://t.co/roGd4Z1Rai,twitter,NEUTRAL,0.000
1786059364920406251,ultsredvelvets,http://twitter.com/ultsredvelvets/statuses/1786059364920406251,02/05/2420 15:45,0.0,0.0,0.0,entendo a revolta dele mas o dinheiro investido nesse evento é do banco itau https://t.co/uLEWsMjuXg,twitter,NEGATIVE,0.000
1787986727446962294,superbrasil4,http://twitter.com/superbrasil4/statuses/1787986727446962294,07/05/2420 23:23,4.0,0.0,0.0,"Se tivesse sido positivo, mostraria em números!
Diretor do Itaú comemora show porno da Madonna que banco patrocinou https://t.co/PMUeaDuidk",twitter,POSITIVE,0.000
1787156778498629653,ollgfalso,http://twitter.com/ollgfalso/statuses/1787156778498629653,05/05/2420 16:25,0.0,0.0,0.0,"RT @jnflesch: Ministro alerta sobre fake news e diz que Madonna não recebeu dinheiro do governo federal para show.

Paulo Pimenta desmentiu que show da Madonna em Copacabana foi pago pela Lei Rouanet; show foi viabilizado pelo banco Itaú e Heineken.

Comunicado foi feito pela Secretaria de…",twitter,NEUTRAL,0.000
1787125425195319598,tadeu_alves,http://twitter.com/tadeu_alves/statuses/1787125425195319598,05/05/2420 14:21,0.0,0.0,0.0,"RT @4i20Luizinho: Não caiam nas mentiras do diabo, o show da Madonna não foi custeado com dinheiro da lei Rouanet. 

O show da rainha Madonna foi pago pelo banco Itaú e pela cervejaria Heineken e movimentou milhões para o turismo do Rio de Janeiro. 

O diabo é o pai da mentira João 8:44 https://t.co/W9D1WrJZ02",twitter,NEUTRAL,0.000
